Literal,Source,Part of the text,Entity type,ES Time elapsed,# ES Hits,DBpedia in first 100,100 or less,Hits
Godkjent,Applied Computing and Informatics,-,2210-8327,http://www.journals.elsevier.com/applied-computing-and-informatics/,1,4,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Godkjent,Applied Geophysics,1672-7975,1993-0658,http://yydqwl.periodicals.net.cn/default.html,1,4,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Godkjent,Archaeology International,1463-1725,2048-4194,http://www.ai-journal.com/,1,5,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Godkjent,Arts and Social Sciences Journal,-,2151-6200,http://astonjournals.com/assj,1,3,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Godkjent,Asian Journal of Peacebuilding,2288-2693,2288-2707,http://tongil.snu.ac.kr/xe/ajp,1,3,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Godkjent,Aussiger Beiträge,1802-6419,-,http://ff.ujep.cz/index.php/aussiger-beitraege,1,4,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Ikke godkjent,Bata Press,[forlag],[forlag],http://batapress.mk/,0,26,565880,100.0,100.0,"[u'http://dbpedia.org/resource/Snowshoe_(cat)', u'http://dbpedia.org/resource/Fauve_de_Bourgogne', u'http://dbpedia.org/resource/Lionhead_rabbit', u'http://no.dbpedia.org/resource/L\xf8vehodekanin', u'http://no.dbpedia.org/resource/Snowshoe', u'http://no.dbpedia.org/resource/Meissner_vedder', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Snowshoe', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Meissner_vedder', u'http://no.dbpedia.org/resource/Marburger_(kanin)', u'http://no.dbpedia.org/resource/Snowshoe', u'http://no.dbpedia.org/resource/Snowshoe', u'http://dbpedia.org/resource/Fee_de_Marbourg', u'http://dbpedia.org/resource/Lionhead_rabbit', u'http://no.dbpedia.org/resource/Marburger_(kanin)', u'http://dbpedia.org/resource/Snowshoe_(cat)', u'http://no.dbpedia.org/resource/Alaska_(kanin)', u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Fee_de_Marbourg']"
Godkjent,Big Data and Society,-,2053-9517,http://2053-9517,1,4,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Godkjent,BioInvasions Record,-,2242-1300,http://www.reabic.net/journals/bir/Default.aspx,1,5,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Godkjent,Biology (Basel),-,2079-7737,http://www.mdpi.com/journal/biology,1,5,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Godkjent,Biomedical Journal,2319-4170,-,http://www.biomedj.org/,1,4,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Godkjent,Biotechnology Reports,-,2215-017X,http://www.journals.elsevier.com/biotechnology-reports,1,3,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Godkjent,Bloomsbury Academic,[forlag],[forlag],http://www.bloomsburyacademic.com/,1,3,8955,100.0,100.0,"[u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Tan_rabbit', u'http://dbpedia.org/resource/Dutch_rabbit', u'http://dbpedia.org/resource/English_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://dbpedia.org/resource/French_Lop', u'http://no.dbpedia.org/resource/Angorakanin', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Rex_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satin_(kanin)', u'http://no.dbpedia.org/resource/Satinangora', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Belgisk_kjempe', u'http://no.dbpedia.org/resource/Dverghare', u'http://no.dbpedia.org/resource/Dvergvedder', u'http://no.dbpedia.org/resource/Engelsk_vedder', u'http://no.dbpedia.org/resource/Hollender_(kanin)', u'http://dbpedia.org/resource/.asia', u'http://no.dbpedia.org/resource/Alaska_(kanin)']"
Ikke godkjent,BNAM,2245-4365,-,http://www.d-a-s.dk/,0,20,565880,100.0,100.0,"[u'http://dbpedia.org/resource/Snowshoe_(cat)', u'http://dbpedia.org/resource/Fauve_de_Bourgogne', u'http://dbpedia.org/resource/Lionhead_rabbit', u'http://no.dbpedia.org/resource/L\xf8vehodekanin', u'http://no.dbpedia.org/resource/Snowshoe', u'http://no.dbpedia.org/resource/Meissner_vedder', u'http://no.dbpedia.org/resource/Bourgogne_(kanin)', u'http://no.dbpedia.org/resource/Snowshoe', u'http://no.dbpedia.org/resource/Thyringer', u'http://no.dbpedia.org/resource/Meissner_vedder', u'http://no.dbpedia.org/resource/Marburger_(kanin)', u'http://no.dbpedia.org/resource/Snowshoe', u'http://no.dbpedia.org/resource/Snowshoe', u'http://dbpedia.org/resource/Fee_de_Marbourg', u'http://dbpedia.org/resource/Lionhead_rabbit', u'http://no.dbpedia.org/resource/Marburger_(kanin)', u'http://dbpedia.org/resource/Snowshoe_(cat)', u'http://no.dbpedia.org/resource/Alaska_(kanin)', u'http://dbpedia.org/resource/Alaska_rabbit', u'http://dbpedia.org/resource/Fee_de_Marbourg']"
